date,open,high,low,price,volume,return,log_return,range,vol_7p,vol_24p,ma_24,ma_168,price_ma_ratio,tx_count,hashrate,fees_btc,mempool_size,miners_revenue,difficulty,fg_score
2021-07-26 00:00:00+00:00,35381.02,39799.97,35205.78,38150.0,65018.83362,0.0782617346814762,0.0753502395670275,4594.190000000002,0.0303578058276785,0.0239128232229888,32514.4225,34592.40476190476,1.1733254681057306,261950.0,101950252.17571706,18.280400450000005,1043379.90625,36493145.8849538,13672594272814.0,32.0
2021-07-26 08:00:00+00:00,38149.99,38880.0,37661.7,38562.21,29566.867407,0.0108049803407601,0.0107470236475439,1218.300000000003,0.0300134809714994,0.0235740813759908,32814.28125,34601.93482142858,1.1751654624463244,261950.0,101950252.17571706,18.280400450000005,1934843.75,36493145.8849538,13672594272814.0,32.0
2021-07-26 16:00:00+00:00,38562.21,40550.0,36764.93,37237.6,57866.811697,-0.0343499503788813,-0.0349537778772941,3785.07,0.0360071506314008,0.025143643417077,33041.74125,34601.83833333333,1.1269866112155935,261950.0,101950252.17571706,18.280400450000005,5384241.734375,36493145.8849538,13672594272814.0,32.0
2021-07-27 00:00:00+00:00,37241.33,37523.75,36383.0,37115.11,27651.785091,-0.0032894171482587,-0.003294839174315,1140.75,0.0366263549420526,0.0251005378063671,33271.357083333336,34603.52601190476,1.1155273861249295,255221.0,115543619.13247934,16.07380881000001,1539238.421875,40625844.53592668,13672594272814.0,32.0
2021-07-27 08:00:00+00:00,37115.1,38771.91,36969.52,38209.58,33939.522079,0.0294885290653861,0.029062105185056,1802.3900000000067,0.0372199496703149,0.0242778809256838,33584.75791666667,34615.27773809523,1.137705982422408,255221.0,115543619.13247934,16.07380881000001,728836.375,40625844.53592668,13672594272814.0,32.0
2021-07-27 16:00:00+00:00,38209.58,39542.61,37350.0,39457.87,26805.959845,0.032669555645469,0.032147250913489,2192.6100000000006,0.0352352619466012,0.0247097976706596,33943.85041666667,34631.73476190476,1.1624453182431511,255221.0,115543619.13247934,16.07380881000001,1275253.109375,40625844.53592668,13672594272814.0,32.0
2021-07-28 00:00:00+00:00,39456.61,40350.0,38904.11,39895.88,31781.021519,0.0111007005700001,0.011039539994019,1445.8899999999994,0.0348126831550462,0.022898759681721,34363.60666666667,34647.662619047616,1.160992220257827,251223.0,106707930.61058386,15.548885879999997,552686.40625,39723886.33306228,13672594272814.0,32.0
2021-07-28 08:00:00+00:00,39897.97,40900.0,39329.4,39689.04,38738.849331,-0.0051844952411125,-0.0051979813692709,1570.5999999999983,0.0229183454293404,0.0230918615203685,34771.96833333333,34657.47416666666,1.1414090689238616,251223.0,106707930.61058386,15.548885879999997,2061851.453125,39723886.33306228,13672594272814.0,32.0
2021-07-28 16:00:00+00:00,39689.04,40680.07,38772.0,40019.56,30824.657591,0.0083277398495906,0.0082932555427047,1908.07,0.022848848336611,0.0228754916514354,35198.18541666667,34672.06273809524,1.1369779301477958,251223.0,106707930.61058386,15.548885879999997,1394740.1875,39723886.33306228,13672594272814.0,32.0
2021-07-29 00:00:00+00:00,40019.57,40278.48,39200.0,39934.62,15828.85377,-0.0021224621160251,-0.0021247177309454,1078.4800000000032,0.0155548012350892,0.0225724080371424,35578.05125,34679.80398809524,1.1224510223842012,262612.0,108746935.6540982,14.995055600000008,908446.421875,40901817.89725001,13672594272814.0,32.0
2021-07-29 08:00:00+00:00,39935.0,40640.0,39450.0,39939.33,22502.83591,0.0001179427774697,0.0001179358227672,1190.0,0.015111446913429,0.0220232678023593,35911.64833333334,34688.15946428572,1.112155299285668,262612.0,108746935.6540982,14.995055600000008,1496178.828125,40901817.89725001,13672594272814.0,32.0
2021-07-29 16:00:00+00:00,39939.32,40419.3,39390.0,40016.48,15666.749603,0.0019316798754511,0.0019298165810202,1029.300000000003,0.0127904289669583,0.0220715351990021,36239.64708333334,34692.74095238095,1.1042182587479898,262612.0,108746935.6540982,14.995055600000008,1806803.609375,40901817.89725001,13672594272814.0,32.0
2021-07-30 00:00:00+00:00,40018.49,40250.0,39582.96,39726.01,13951.082263,-0.0072587593911308,-0.0072852323701967,667.0400000000009,0.0067524037174537,0.0222464932500322,36556.15791666667,34711.2869047619,1.0867118500406776,255417.0,112824945.7411269,14.572719130000005,719041.21875,42087445.1906185,13672594272814.0,32.0
2021-07-30 08:00:00+00:00,39726.0,39763.14,38313.23,39073.85,24902.224633,-0.0164164485685827,-0.0165526916028054,1449.9099999999962,0.0078104484298669,0.0228370214766677,36829.8675,34723.93571428572,1.060928334863002,255417.0,112824945.7411269,14.572719130000005,1092851.78125,42087445.1906185,13672594272814.0,32.0
2021-07-30 16:00:00+00:00,39072.65,42316.71,38871.74,42206.37,34749.477909,0.0801692180320088,0.0771177122255433,3444.970000000001,0.0322179477460063,0.0269329975622634,37243.14,34755.94386904762,1.1332656161644803,255417.0,112824945.7411269,14.572719130000005,1263666.921875,42087445.1906185,13672594272814.0,32.0
2021-07-31 00:00:00+00:00,42206.36,42448.0,41181.0,41540.32,18486.982369,-0.0157807932783606,-0.0159066356810948,1267.0,0.0335922308999009,0.0274916156895137,37620.23666666666,34779.50446428572,1.104201453278116,207348.0,112465862.1258896,11.2248187,695059.203125,41621939.12190639,14319158983942.734,32.0
2021-07-31 08:00:00+00:00,41540.31,41980.0,41000.15,41537.83,13526.51949,-5.994176260548656e-05,-5.994355918473246e-05,979.8499999999984,0.033520068281476,0.027377855062366,38004.52125,34810.55452380952,1.0929707475265198,207348.0,112465862.1258896,11.2248187,680254.34375,41621939.12190639,14319158983942.734,32.0
2021-07-31 16:00:00+00:00,41535.71,41984.73,41033.0,41461.83,12836.289153,-0.0018296574471993,-0.0018313333148741,951.7300000000032,0.0335860190618352,0.026725368849678,38330.677083333336,34845.96303571429,1.081687910439446,207348.0,112465862.1258896,11.2248187,779926.296875,41621939.12190639,14319158983942.734,32.0
2021-08-01 00:00:00+00:00,41461.84,42599.0,41120.0,41701.26,16582.719117,0.005774708931082,0.0057580992129771,1479.0,0.0335432070638772,0.0267215158602004,38659.62541666667,34879.11,1.0786772905984248,185157.0,110975800.79118258,9.612820950000003,427568.296875,40874038.11368588,14496442856349.0,32.0
2021-08-01 08:00:00+00:00,41701.25,41948.0,41160.0,41286.98,12239.948404,-0.0099344720039633,-0.0099841481489693,788.0,0.0337390889875139,0.0269606526885224,38969.60333333333,34909.642797619046,1.059466262636665,185157.0,110975800.79118258,9.612820950000003,2361299.296875,40874038.11368588,14496442856349.0,32.0
2021-08-01 16:00:00+00:00,41286.99,41500.0,39422.01,39845.44,25130.518805,-0.034915123363346,-0.0355392264470808,2077.989999999998,0.036405613219703,0.0283700457333253,39202.4075,34933.74476190476,1.0164028829096785,185157.0,110975800.79118258,9.612820950000003,853141.890625,40874038.11368588,14496442856349.0,32.0
2021-08-02 00:00:00+00:00,39850.27,40480.01,39250.0,40104.45,16126.490508,0.0065003674197097,0.0064793311445473,1230.010000000002,0.0146349816504725,0.0283405071344258,39427.78,34957.34273809524,1.017162264778793,239277.0,103048957.87752669,13.481515990000002,1713102.21875,35937889.12802676,14496442856349.0,32.0
2021-08-02 08:00:00+00:00,40104.45,40171.87,38907.51,39705.12,19593.727716,-0.0099572491332008,-0.0100071540921105,1264.3600000000006,0.0142241911334794,0.0281920766550704,39658.24,34979.1856547619,1.0011820998612144,239277.0,103048957.87752669,13.481515990000002,6674221.34375,35937889.12802676,14496442856349.0,32.0
2021-08-02 16:00:00+00:00,39705.12,39975.96,38690.0,39147.82,15117.13373,-0.014035973194389,-0.0141354090150265,1285.9599999999991,0.0141755961568291,0.0278066924124443,39815.19,35012.4894047619,0.9832383067869322,239277.0,103048957.87752669,13.481515990000002,2125945.859375,35937889.12802676,14496442856349.0,32.0
2021-08-03 00:00:00+00:00,39146.86,39780.0,37955.52,38593.44,21225.843569,-0.0141611972263078,-0.0142624237755376,1824.4800000000032,0.0139964388044779,0.0231731749931142,39833.66666666666,35045.98190476191,0.9688648630555394,246198.0,121785132.03707698,12.796556289999996,483210.0,41637592.37890438,14496442856349.0,32.0
2021-08-03 08:00:00+00:00,38593.43,38809.0,37703.75,38169.44,20664.620828,-0.0109863230642306,-0.0110471183996669,1105.25,0.012137471089712,0.0231882805904268,39817.30125,35084.459285714285,0.9586144415048722,246198.0,121785132.03707698,12.796556289999996,1596626.53125,41637592.37890438,14496442856349.0,32.0
2021-08-03 16:00:00+00:00,38169.45,38643.0,37642.03,38207.05,15226.971456,0.0009853432484208,0.000984858116417,1000.9700000000012,0.0131789975621125,0.0220162158024735,39857.695,35113.186904761904,0.9585865414445066,246198.0,121785132.03707698,12.796556289999996,1197583.046875,41637592.37890438,14496442856349.0,32.0
2021-08-04 00:00:00+00:00,38207.04,38566.82,37674.18,37828.84,12837.282674,-0.0098989584382989,-0.0099482788779552,892.6399999999994,0.0079469229650502,0.0221171912929144,39887.43375,35134.97136904761,0.9483899174135264,239596.0,98004603.29610927,15.07145299,1389272.609375,33520445.17127036,14496442856349.0,32.0
2021-08-04 08:00:00+00:00,37828.84,39472.47,37508.56,39302.0,24002.548894,0.0389427748775803,0.0382036334853532,1963.9100000000035,0.019064431133468,0.022722172928755,39932.951250000006,35152.50047619048,0.984199734047956,239596.0,98004603.29610927,15.07145299,4273149.890625,33520445.17127036,14496442856349.0,32.0
