date,open,high,low,price,volume,return,vol_7d
2024-11-15,87325.59,91850.0,87073.38,91032.07,47927.95068,0.04244437398018164,0.044673923963998316
2024-11-16,91032.08,91779.66,90056.17,90586.92,22717.87689,-0.004890034907478302,0.045376640573156934
2024-11-17,90587.98,91449.99,88722.0,89855.99,23867.55609,-0.008068824947354392,0.04556050238288086
2024-11-18,89855.98,92594.0,89376.9,90464.08,46545.03448,0.006767384122082332,0.025249546828921027
2024-11-19,90464.07,93905.51,90357.0,92310.79,43660.04682,0.020413737695668788,0.025452036192968867
2024-11-20,92310.8,94831.97,91500.0,94286.56,42203.198712,0.02140345673566446,0.02472896859800423
2024-11-21,94286.56,98988.0,94040.0,98317.12,69228.360477,0.04274798019993509,0.02062875230378928
2024-11-22,98317.12,99588.01,97122.11,98892.0,46189.309243,0.0058472013826280644,0.017596948171350543
2024-11-23,98892.0,98908.85,97136.0,97672.4,24757.84367,-0.012332645714516866,0.018961700019073054
2024-11-24,97672.4,98564.0,95734.77,97900.04,31200.97838,0.002330648166728677,0.01757850430982895
2024-11-25,97900.05,98871.8,92600.19,93010.01,50847.45096,-0.04994921350389636,0.029598151884876942
2024-11-26,93010.01,94973.37,90791.1,91965.16,57858.73138,-0.011233737099909935,0.029149423488336813
2024-11-27,91965.16,97208.21,91792.14,95863.11,41153.42734,0.04238507278190995,0.03261068755277076
2024-11-28,95863.11,96564.0,94640.0,95643.98,28814.54357,-0.002285863665387078,0.027457720524035233
2024-11-29,95643.99,98619.99,95364.99,97460.0,27701.78231,0.018987290156683212,0.028635564288784825
2024-11-30,97460.0,97463.95,96092.01,96407.99,14503.83306,-0.010794274574184248,0.02854638059203796
2024-12-01,96407.99,97836.0,95693.88,97185.18,16938.60452,0.008061468764155144,0.02875624425260178
2024-12-02,97185.17,98130.0,94395.0,95840.62,37958.66981,-0.01383503122595442,0.020500099190748727
2024-12-03,95840.61,96305.52,93578.17,95849.69,35827.32283,9.463628261174861e-05,0.019475386715741106
2024-12-04,95849.69,99000.0,94587.83,98587.32,43850.53728,0.028561699051921963,0.015470537384032007
2024-12-05,98587.32,104088.0,90500.0,96945.63,109921.729662,-0.016652141472148774,0.01730501909674456
2024-12-06,96945.63,101898.99,95981.72,99740.84,45049.5331,0.028832759145512643,0.019205779201412403
2024-12-07,99740.84,100439.18,98844.0,99831.99,14931.9459,0.0009138683812970338,0.01824245471667707
2024-12-08,99831.99,101351.0,98657.7,101109.59,14612.99688,0.012797501081567075,0.01845546301544403
2024-12-09,101109.6,101215.93,94150.05,97276.47,53949.11595,-0.0379105483466009,0.02410628277095762
2024-12-10,97276.48,98270.0,94256.54,96593.0,51708.68933,-0.007026056763778543,0.02436746309280167
2024-12-11,96593.0,101888.0,95658.24,101125.0,37753.78291,0.04691851376393741,0.028431677316670987
2024-12-12,101125.0,102540.0,99311.64,100004.29,29232.08745,-0.011082422744128628,0.027829538184673677
2024-12-13,100004.29,101895.26,99205.0,101424.25,21904.03923,0.014198990863292016,0.02622473507142547
2024-12-14,101424.24,102650.0,100609.41,101420.0,14191.70326,-4.19031937628489e-05,0.02623799098473386
2024-12-15,101420.0,105250.0,101237.14,104463.99,22228.921775,0.030013705383553635,0.028099449254190393
2024-12-16,104463.99,107793.07,103333.0,106058.66,41302.40274,0.01526526030644626,0.020802702430540082
2024-12-17,106058.65,108353.0,105321.49,106133.74,29064.936466,0.0007079101319968917,0.019765742821847412
2024-12-18,106133.74,106524.98,100000.0,100204.01,50307.99755,-0.0558703575319216,0.02760935531881516
2024-12-19,100204.01,102800.11,95700.0,97461.86,55147.398,-0.027365671293993032,0.029240850686318175
2024-12-20,97461.86,98233.0,92232.54,97805.44,62884.1357,0.0035252764517319513,0.028443753134301666
2024-12-21,97805.44,99540.61,96398.39,97291.99,23483.54143,-0.005249707991702657,0.028365836769166455
2024-12-22,97292.0,97448.08,94250.35,95186.27,19353.83036,-0.02164330280426996,0.023940588909052263
2024-12-23,95186.28,96538.92,92520.0,94881.47,32810.76703,-0.003202142493870186,0.021170782880907034
2024-12-24,94881.47,99487.99,93569.02,98663.58,23674.22488,0.03986141867321402,0.02966224484533122
2024-12-25,98663.58,99569.15,97632.02,99429.6,14474.1651,0.0077639591022340415,0.022026789312192725
2024-12-26,99429.61,99963.7,95199.14,95791.6,21192.36727,-0.03658870195595676,0.024056009409173604
2024-12-27,95791.6,97544.58,93500.01,94299.03,26501.26429,-0.01558142885179914,0.02437742779413821
2024-12-28,94299.03,95733.99,94135.66,95300.0,8385.8929,0.01061484937862045,0.025072322029113893
2024-12-29,95300.0,95340.0,93009.52,93738.2,13576.00578,-0.01638824763903468,0.0244816773352182
2024-12-30,93738.19,95024.5,91530.45,92792.05,27619.4225,-0.010093537106537043,0.024679057923807052
2024-12-31,92792.05,96250.0,92033.73,93576.0,19612.03389,0.008448460832582105,0.017381090853133996
2025-01-01,93576.0,95151.15,92888.0,94591.79,10373.32613,0.010855240659998211,0.017863270946974926
2025-01-02,94591.78,97839.5,94392.0,96984.79,21970.48948,0.025298178626284695,0.015970828931924325
2025-01-03,96984.79,98976.91,96100.01,98174.18,15253.82936,0.012263675572221189,0.01427474929381076
2025-01-04,98174.17,98778.43,97514.79,98220.5,8990.05651,0.0004718144831972193,0.01422600604711957
2025-01-05,98220.51,98836.85,97276.79,98363.61,8095.63723,0.0014570278098766654,0.011143073447173782
2025-01-06,98363.61,102480.0,97920.0,102235.6,25263.43375,0.039364049367443865,0.013874689965113766
2025-01-07,102235.6,102724.38,96181.81,96954.61,32059.87537,-0.05165509861535522,0.028639928113749474
2025-01-08,96954.6,97268.65,92500.9,95060.61,33704.67894,-0.01953491432743626,0.02995479650668535
2025-01-09,95060.61,95382.32,91203.67,92552.49,34544.83685,-0.026384429891623817,0.029358348317152994
2025-01-10,92552.49,95836.0,92206.02,94726.11,31482.86424,0.02348526765730452,0.030810645747170018
2025-01-11,94726.1,95050.94,93831.73,94599.99,7047.9043,-0.0013314174940783907,0.03076785104098441
2025-01-12,94599.99,95450.1,93711.19,94545.06,8606.86622,-0.0005806554525006336,0.030706788987703543
2025-01-13,94545.07,95940.0,89256.69,94536.1,42619.56423,-9.476962625010188e-05,0.024057042322733285
2025-01-14,94536.11,97371.0,94346.22,96560.86,27846.61753,0.021417849900725594,0.01865853852989666
2025-01-15,96560.85,100681.94,96500.0,100497.35,30509.99179,0.04076693186038316,0.021991618625308094
2025-01-16,100497.35,100866.66,97335.13,99987.3,27832.85317,-0.005075258203325772,0.017405970187714944
2025-01-17,99987.3,105865.22,99950.77,104077.48,39171.85292,0.04090699518838892,0.020433181747156404
2025-01-18,104077.47,104988.88,102277.55,104556.23,24307.82998,0.0045999384304846735,0.01981895299357623
2025-01-19,104556.23,106422.43,99651.6,101331.57,43397.28298,-0.030841395103859304,0.02600691704891089
2025-01-20,101331.57,109588.0,99550.0,102260.01,89529.231732,0.009162396279856155,0.02562638366769295
2025-01-21,102260.0,107240.81,100119.04,106143.82,45941.02002,0.03797975376689289,0.027391688441933015
2025-01-22,106143.82,106394.46,103339.12,103706.66,22248.69254,-0.022960922265658046,0.027574674552099405
2025-01-23,103706.66,106850.0,101262.28,103910.34,53953.12031,0.0019640011547956693,0.02728025704273574
2025-01-24,103910.35,107120.0,102750.0,104870.5,23609.24017,0.009240273874573157,0.022742256569706406
2025-01-25,104870.51,105286.52,104106.09,104746.85,9068.32377,-0.0011790732379457491,0.022707632137777416
2025-01-26,104746.86,105500.0,102520.44,102620.0,9812.51238,-0.020304667873067395,0.020530125996298637
2025-01-27,102620.01,103260.0,97777.77,102082.83,50758.1341,-0.0052345546677060595,0.020412173217062343
2025-01-28,102082.83,103800.0,100272.68,101335.52,22022.05765,-0.0073206238502596666,0.011629709878504165
2025-01-29,101335.52,104782.68,101328.01,103733.24,23155.35802,0.023661199942527578,0.01380613747994374
2025-01-30,103733.25,106457.44,103278.54,104722.94,19374.07472,0.00954081835292131,0.014264384613316168
2025-01-31,104722.94,106012.0,101560.0,102429.56,21983.18193,-0.021899499765762886,0.01607938846915813
2025-02-01,102429.56,102783.71,100279.51,100635.65,12290.95747,-0.01751359666096397,0.016893729874328852
2025-02-02,100635.66,101456.6,96150.0,97700.59,34619.49939,-0.029165211334154395,0.018441763036717216
2025-02-03,97700.59,102500.01,91231.0,101328.52,75164.7385,0.03713314320824468,0.024885882698554334
2025-02-04,101328.51,101732.31,96150.0,97763.13,40267.98697,-0.03518644109279401,0.028122088239867195
2025-02-05,97763.14,99149.0,96155.0,96612.43,26233.30444,-0.011770285996367091,0.025186106438671103
2025-02-06,96612.44,99120.0,95676.64,96554.35,23515.20405,-0.0006011648811647952,0.02415622860711423
2025-02-07,96554.35,100137.99,95620.34,96506.8,31794.22065,-0.0004924687494659574,0.023942761017516773
2025-02-08,96506.8,96880.0,95688.0,96444.74,10147.24294,-0.0006430634939713631,0.0237001569627095
2025-02-09,96444.75,97323.09,94713.0,96462.75,14120.91613,0.00018673905907151678,0.021362226334990988
2025-02-10,96462.75,98345.0,95256.0,97430.82,20572.87537,0.010035687350816946,0.014531354150190856
2025-02-11,97430.82,98478.42,94876.88,95778.2,18647.76379,-0.016961983897908373,0.008845484100234781
2025-02-12,95778.21,98119.99,94088.23,97869.99,29151.16625,0.021839938524633062,0.011838824418624567
2025-02-13,97870.0,98083.91,95217.36,96608.14,19921.77616,-0.0128931248485874,0.013115933976643363
2025-02-14,96608.13,98826.0,96252.82,97500.48,18173.02646,0.009236695789816451,0.01354461057555939
2025-02-15,97500.47,97972.26,97223.58,97569.66,7349.37683,0.0007095349684433927,0.013517848244359117
2025-02-16,97569.67,97704.47,96046.18,96118.12,8191.4249,-0.014876960727340904,0.014930804540757884
2025-02-17,96118.12,97046.59,95205.0,95780.0,16492.0451,-0.0035177550289164916,0.01421103634863925
2025-02-18,95780.01,96753.91,93388.09,95671.74,23368.19471,-0.0011302986009604776,0.012675137427389202
2025-02-19,95671.74,96899.99,95029.99,96644.37,16438.50954,0.01016632497746972,0.009736105255199265
2025-02-20,96644.37,98711.36,96415.09,98305.0,17057.39177,0.017182894357943512,0.010601018192398622
2025-02-21,98305.01,99475.0,94871.95,96181.98,32249.2814,-0.02159625654849706,0.013392213376318704
2025-02-22,96181.99,96980.0,95770.49,96551.01,11268.17708,0.0038367893861199764,0.013543756617039339
2025-02-23,96551.01,96650.0,95227.94,96258.0,10884.84913,-0.003034768875022631,0.01226151014554431
2025-02-24,96258.0,96500.0,91349.26,91552.88,31550.10299,-0.04888030085811046,0.022396898589315553
2025-02-25,91552.88,92540.69,86050.99,88680.4,78333.11111,-0.0313750916410277,0.02410619197922886
2025-02-26,88680.39,89414.15,82256.01,84250.09,56893.54409,-0.04995816437454048,0.026129918842289792
2025-02-27,84250.09,87078.46,82716.49,84708.58,42505.45439,0.005442011990729023,0.023672720896654537
2025-02-28,84708.57,85120.0,78258.52,84349.94,83648.03969,-0.0042338096093689215,0.0244709223339358
2025-03-01,84349.95,86558.0,83824.78,86064.53,25785.05464,0.02032710396711601,0.02755785310049211
2025-03-02,86064.54,95000.0,85050.6,94270.0,54889.09045,0.09534090292481712,0.05065357147578715
2025-03-03,94269.99,94416.46,85117.11,86220.61,59171.10218,-0.08538654927336375,0.057687065152400796
2025-03-04,86221.16,88967.52,81500.0,87281.98,55609.10706,0.012309933784973248,0.056984525288701446
2025-03-05,87281.98,91000.0,86334.53,90606.01,38264.01163,0.038083806073143656,0.053983873394592125
2025-03-06,90606.0,92810.64,87836.0,89931.89,34342.44902,-0.007440124556858829,0.05445023004607807
2025-03-07,89931.88,91283.02,84667.03,86801.75,57980.35713,-0.034805673493573885,0.05693807854860139
2025-03-08,86801.74,86897.25,85218.47,86222.45,12989.23054,-0.006673828580645025,0.05667941001822453
2025-03-09,86222.46,86500.0,80000.0,80734.37,26115.39345,-0.0636502442229373,0.04309829789517547
2025-03-10,80734.48,84123.46,77459.91,78595.86,47633.38405,-0.026488223045525672,0.033023143722431016
2025-03-11,78595.86,83617.4,76606.0,82932.99,48770.06853,0.055182677560879245,0.041352672232699936
2025-03-12,82932.99,84539.85,80607.65,83680.12,31933.986,0.009008839546240877,0.037394032697407265
2025-03-13,83680.12,84336.33,79939.9,81115.78,27546.27412,-0.030644554525017353,0.03807961254668217
2025-03-14,81115.78,85309.71,80818.84,83983.2,26858.52755,0.03534971863674374,0.04082722136404485
2025-03-15,83983.19,84676.28,83618.0,84338.44,11324.7332,0.004229893597767154,0.04091557664724908
2025-03-16,84338.44,85117.04,81981.12,82574.53,17596.12531,-0.020914662400679962,0.03260212095264678
2025-03-17,82574.52,84756.83,82456.0,84010.03,17214.74358,0.017384295133135996,0.029945950753951487
2025-03-18,84010.02,84021.74,81134.66,82715.03,17610.89883,-0.015414826063030795,0.02332685496384661
2025-03-19,82715.03,87000.0,82547.16,86845.94,28151.05374,0.04994146771149088,0.03013912154175035
2025-03-20,86845.93,87453.67,83655.23,84223.39,22090.30463,-0.030197727147636355,0.03004964651063199
2025-03-21,84223.38,84850.33,83175.25,84088.79,11956.97443,-0.0015981308755205204,0.02708650224619404
2025-03-22,84088.79,84539.17,83625.1,83840.59,5420.22114,-0.0029516419489445944,0.027057231244763086
2025-03-23,83840.59,86129.64,83809.75,86082.5,8461.97813,0.02674015056430301,0.027070354801704093
2025-03-24,86082.5,88765.43,85519.09,87498.16,30115.62111,0.01644538669299811,0.027008373090424642
2025-03-25,87498.16,88539.63,86310.0,87392.87,22643.25248,-0.0012033395902268929,0.02561652229297979
2025-03-26,87392.88,88275.0,85860.0,86909.17,18408.78485,-0.005534776464029556,0.017982974776385413
2025-03-27,86909.17,87756.39,85800.0,87232.01,17098.03897,0.003714682811951864,0.011982322932315471
2025-03-28,87232.01,87515.67,83585.0,84424.38,27182.73169,-0.0321857767578666,0.018584925235729594
2025-03-29,84424.38,84624.73,81644.81,82648.54,11696.39864,-0.02103468216171689,0.020352678077274755
2025-03-30,82648.53,83534.64,81565.0,82389.99,9864.49508,-0.0031283069247198814,0.01602734804219334
2025-03-31,82390.0,83943.08,81278.52,82550.01,20569.13885,0.0019422262340362817,0.013333226591612419
2025-04-01,82550.0,85579.46,82432.74,85158.34,20190.39697,0.031596967704788925,0.0201993463275685
2025-04-02,85158.35,88500.0,82320.0,82516.29,39931.457,-0.0310251468030025,0.022758909913670335
2025-04-03,82516.28,83998.02,81211.24,83213.09,27337.84135,0.008444393222235336,0.02320147465000873
2025-04-04,83213.09,84720.0,81659.0,83889.87,32915.53976,0.00813309540602325,0.02061845971676035
2025-04-05,83889.87,84266.0,82379.95,83537.99,9360.40468,-0.004194546969735313,0.01875166619019718
2025-04-06,83537.99,83817.63,77153.83,78430.0,27942.71436,-0.061145713465215135,0.03042198864156356
2025-04-07,78430.0,81243.58,74508.0,79163.24,78387.53089,0.009348973607038236,0.030894040606067267
2025-04-08,79163.24,80867.99,76239.9,76322.42,35317.32063,-0.03588559538492875,0.027738660367128607
2025-04-09,76322.42,83588.0,74620.0,82615.22,75488.28772,0.0824502158081466,0.04483257739190147
2025-04-10,82615.22,82753.21,78464.36,79607.3,33284.80718,-0.036408787630172745,0.04675876044891051
2025-04-11,79607.3,84300.0,78969.58,83423.84,34435.43797,0.047942085713244875,0.0509133565708167
2025-04-12,83423.83,85905.0,82792.95,85276.9,18470.74437,0.022212595344448305,0.05149969339025994
2025-04-13,85276.91,86100.0,83034.23,83760.0,24680.04181,-0.017787935537056265,0.04447684672429254
2025-04-14,83760.0,85799.99,83678.0,84591.58,28659.09348,0.009928127984718316,0.044475392240382716
2025-04-15,84591.58,86496.42,83600.0,83643.99,20910.99528,-0.011201942320973268,0.04104484063370163
2025-04-16,83643.99,85500.0,83111.64,84030.38,20867.24519,0.004619459210398746,0.02776692083700545
2025-04-17,84030.38,85470.01,83736.26,84947.91,13728.84772,0.010919027142326287,0.021750938749428565
2025-04-18,84947.92,85132.08,84303.96,84474.69,6529.96315,-0.005570707978571843,0.01402897688082423
2025-04-19,84474.7,85677.99,84364.45,85077.01,9666.58153,0.007130183016948566,0.0112719993677735
2025-04-20,85077.0,85320.76,83949.52,85179.24,8091.67725,0.0012016172171542827,0.008231251681704096
2025-04-21,85179.24,88465.99,85144.76,87516.23,31773.37262,0.02743614523914495,0.012461523776586074
2025-04-22,87516.22,93888.0,87076.03,93442.99,43872.74705,0.0677218385664009,0.024912930802925885
2025-04-23,93442.99,94696.05,91935.41,93691.08,27404.16808,0.0026549878166355345,0.025075765720676373
2025-04-24,93691.07,94005.0,91660.01,93980.47,19497.06071,0.0030887678955136,0.025507367329612732
2025-04-25,93980.47,95758.04,92855.96,94638.68,27500.66648,0.007003689170739236,0.024244441938242402
2025-04-26,94638.68,95199.0,93870.69,94628.0,9415.06875,-0.0001128502637609552,0.024862898256014565
2025-04-27,94628.0,95369.0,93602.58,93749.3,11162.841,-0.009285835059390402,0.026155447372076708
2025-04-28,93749.29,95630.0,92800.01,95011.18,22157.53351,0.013460153835815225,0.025490277387797838
2025-04-29,95011.18,95461.53,93742.54,94256.82,16955.3402,-0.007939697201950202,0.008008927721118497
2025-04-30,94256.82,95228.45,92910.0,94172.0,17661.2751,-0.0008998818334843284,0.008018949702523257
2025-05-01,94172.0,97424.02,94130.43,96489.91,21380.45343,0.024613579407891883,0.012132861501544329
2025-05-02,96489.9,97895.68,96350.0,96887.14,14905.74811,0.004116803508263045,0.012055990114852188
2025-05-03,96887.13,96935.67,95753.01,95856.42,9723.34838,-0.010638357164841517,0.013174774217266462
2025-05-04,95856.42,96304.48,94151.38,94277.62,11036.38342,-0.016470466975503584,0.014414606535335729
2025-05-05,94277.61,95199.0,93514.1,94733.68,17251.18189,0.0048374152847727725,0.01350102985039284
2025-05-06,94733.68,96920.65,93377.0,96834.02,16122.64513,0.022170995574119168,0.01534676728569686
2025-05-07,96834.02,97732.0,95784.61,97030.5,16644.83854,0.0020290389679165077,0.015231632671139105
2025-05-08,97030.5,104145.76,96876.29,103261.6,34962.02847,0.06421795208723036,0.02689218431032642
2025-05-09,103261.61,104361.3,102315.14,102971.99,27617.39907,-0.002804624371499198,0.027270744331578105
2025-05-10,102971.99,104984.57,102818.76,104809.53,15324.78611,0.017845046988020696,0.025935970164309426
2025-05-11,104809.53,104972.0,103345.06,104118.0,17987.12197,-0.006597968715249425,0.024274016975536137
2025-05-12,104118.0,105819.45,100718.37,102791.32,31272.77792,-0.01274208110028996,0.026270954266252526
2025-05-13,102791.32,104976.25,101429.7,104103.72,21253.42409,0.012767615008738131,0.025903038322801247
2025-05-14,104103.72,104356.95,102602.05,103507.82,16452.9081,-0.005724099004339123,0.02649330942754928
2025-05-15,103507.83,104192.7,101383.07,103763.71,17998.98604,0.0024721803627976158,0.01103183009710833
2025-05-16,103763.71,104550.33,103100.49,103463.9,15683.88024,-0.002889353127408567,0.011036419569931465
2025-05-17,103463.9,103709.86,102612.5,103126.65,11250.89622,-0.00325959102643536,0.008065426553407147
2025-05-18,103126.65,106660.0,103105.09,106454.26,21599.98726,0.0322672170578604,0.014997408396129681
2025-05-19,106454.27,107108.62,102000.0,105573.74,30260.03524,-0.008271345834351629,0.014279890924212247
2025-05-20,105573.73,107320.0,104184.72,106849.99,23705.48275,0.012088706907607882,0.014211839758041743
2025-05-21,106850.0,110797.38,106100.01,109643.99,45531.040345,0.02614880918566298,0.015677641983811406
2025-05-22,109643.99,111980.0,109177.37,111696.21,31630.77313,0.018717122570968137,0.015861192665832597
2025-05-23,111696.22,111800.0,106800.0,107318.3,31737.72309,-0.03919479452346686,0.024579685629830258
2025-05-24,107318.3,109506.03,106875.41,107761.91,16782.53129,0.004133591381898505,0.02429781214015842
2025-05-25,107761.9,109299.99,106600.64,109004.19,17710.04695,0.011528006509906819,0.021773436709742404
2025-05-26,109004.2,110422.22,108670.58,109434.79,14649.11593,0.003950306864350717,0.021144443713744184
2025-05-27,109434.78,110718.0,107516.57,108938.17,21276.65635,-0.004538044985511469,0.02119364619326903
2025-05-28,108938.17,109284.7,106769.43,107781.78,15633.78829,-0.010615103962183348,0.01892425851532654
2025-05-29,107781.78,108891.91,105322.86,105589.75,19834.70116,-0.02033766746104948,0.017394498569475617
2025-05-30,105589.75,106313.12,103621.0,103985.48,23706.49799,-0.015193425498213675,0.011585871096472017
2025-05-31,103985.47,104900.0,103068.55,104591.88,11289.35922,0.005831583409529939,0.011810855253836586
2025-06-01,104591.88,105866.91,103752.49,105642.93,9709.70006,0.0100490592577549,0.011491603335095255
2025-06-02,105642.93,105935.63,103659.88,105857.99,13453.98813,0.0020357254385126033,0.011280365005900933
2025-06-03,105858.0,106794.67,104872.5,105376.89,13259.52634,-0.004544767948078454,0.011280351079780291
2025-06-04,105376.9,106000.0,104179.0,104696.86,14034.89482,-0.00645331248625769,0.011022250976027659
2025-06-05,104696.86,105909.71,100372.26,101508.68,22321.50154,-0.030451534076571196,0.013816178124843705
2025-06-06,101508.69,105333.0,101095.8,104288.44,15839.07385,0.027384456186406947,0.01768483733837954
2025-06-07,104288.43,105900.0,103871.09,105552.15,8344.93206,0.012117450409652175,0.018151147135106065
2025-06-08,105552.15,106488.14,104964.14,105734.0,8048.06305,0.0017228450581063814,0.017762230730328735
2025-06-09,105734.01,110530.17,105318.37,110263.02,19975.37451,0.042834093101556725,0.024030193061155673
2025-06-10,110263.02,110400.0,108331.03,110274.39,17071.82839,0.00010311707406529536,0.023750042145363113
2025-06-11,110274.39,110392.01,108064.0,108645.12,13115.91638,-0.014774690660270262,0.024709972969713747
2025-06-12,108645.13,108813.55,105671.72,105671.73,17778.67218,-0.027367911232460296,0.023977562712042523
2025-06-13,105671.74,106179.53,102664.31,106066.59,26180.81734,0.003736666372359032,0.022051497755537518
2025-06-14,106066.59,106252.0,104300.0,105414.64,8798.93969,-0.0061466103511010894,0.021820381346341823
2025-06-15,105414.63,106128.57,104494.53,105594.01,7164.20047,0.0017015663099546607,0.021820105309654614
2025-06-16,105594.02,108952.38,104980.37,106794.53,14922.6654,0.011369205507016922,0.01297781647240892
2025-06-17,106794.53,107771.34,103371.02,104551.17,17866.33025,-0.02100631933114927,0.014135568236980596
2025-06-18,104551.17,105550.27,103500.0,104886.78,13968.64167,0.0032100071190022117,0.014226739097081676
2025-06-19,104886.79,105226.17,103929.27,104658.59,7678.60737,-0.002175583996381625,0.010229168077920233
2025-06-20,104658.59,106524.65,102345.0,103297.99,16419.06283,-0.013000366238452021,0.010788251213759394
2025-06-21,103297.98,103982.64,100837.9,102120.01,11154.21332,-0.011403706887229914,0.0111617559800136
2025-06-22,102120.02,103399.62,98200.0,100963.87,28746.41072,-0.01132138549535977,0.011045944220167159
2025-06-23,100963.87,106074.2,99613.33,105333.93,27666.50609,0.043283404251441615,0.021350130766616782
2025-06-24,105333.94,106290.0,104622.02,106083.0,14651.69335,0.007111383767794521,0.019710658304850727
2025-06-25,106083.0,108135.3,105808.03,107340.58,16701.15551,0.01185467982617383,0.02004921871339432
2025-06-26,107340.59,108272.45,106562.5,106947.06,10573.27279,-0.0036660878858676416,0.020127036820047385
2025-06-27,106947.06,107735.34,106356.76,107047.59,12232.44042,0.0009399977895605538,0.018901744027059422
2025-06-28,107047.58,107577.75,106811.51,107296.79,3282.17352,0.002327936574751499,0.017548607561837584
2025-06-29,107296.79,108528.5,107172.52,108356.93,6831.7364,0.009880444699230884,0.015528795624811534
2025-06-30,108356.93,108789.99,106733.33,107146.5,9754.12491,-0.011170766835125301,0.00806858631283192
2025-07-01,107146.51,107540.0,105250.85,105681.14,10505.62437,-0.013676228341569674,0.009729379227977331
2025-07-02,105681.13,109730.0,105100.19,108849.6,17691.89592,0.02998131927797143,0.014705725947773278
2025-07-03,108849.59,110529.18,108530.4,109584.78,13047.08225,0.006754090047184302,0.014552776636603575
2025-07-04,109584.77,109767.59,107245.0,107984.24,11793.86615,-0.014605495398174795,0.016123565618836412
2025-07-05,107984.25,108420.56,107756.31,108198.12,3736.9757,0.001980659399927198,0.016120610255304126
2025-07-06,108198.12,109700.0,107800.01,109203.84,6447.607,0.009295170747883663,0.01607016697972204
2025-07-07,109203.85,109700.0,107513.2,108262.94,9405.37601,-0.00861599738617247,0.015767959338424894
2025-07-08,108262.94,109216.56,107429.57,108922.98,9216.0208,0.006096638424931022,0.014278562606919369
2025-07-09,108922.99,111999.79,108324.53,111233.99,17282.2865,0.02121691859697572,0.01183857918487734
2025-07-10,111234.0,116868.0,110500.0,116010.0,24883.450665,0.04293660597808269,0.019248927264705964
2025-07-11,116010.01,118869.98,115222.22,117527.66,25873.521148,0.013082148090681978,0.016381908657883533
2025-07-12,117527.66,118200.0,116900.05,117420.0,8446.60437,-0.000916039679510372,0.01671869483622505
2025-07-13,117420.0,119488.0,117224.79,119086.64,9550.792947,0.014193834099812674,0.0166954247817389
2025-07-14,119086.65,123218.0,118905.18,119841.18,27269.348877,0.006336059191862198,0.014320635000651366
2025-07-15,119841.17,119940.83,115736.92,117758.09,32018.46083,-0.01738208852749945,0.018740711871790834
2025-07-16,117758.08,120063.84,117017.29,118630.43,17039.90851,0.007407898684498093,0.018249645103007552
2025-07-17,118630.44,120998.71,117453.57,119177.56,15728.57651,0.004612054428193568,0.010685995426645997
2025-07-18,119177.56,120820.71,116812.76,117924.84,19924.66266,-0.010511374792368633,0.011024405624651363
2025-07-19,117924.84,118499.9,117277.34,117840.0,6635.80306,-0.0007194412983727583,0.011020344543052805
2025-07-20,117840.01,118856.8,116467.02,117265.12,12962.92889,-0.004878479293957905,0.009314067975897407
2025-07-21,117265.11,119676.73,116515.0,117380.36,17107.33128,0.00098273041463659,0.008699495929623883
2025-07-22,117380.36,120247.8,116128.0,119954.42,20959.12973,0.02192922223104432,0.010345673492757794
2025-07-23,119954.43,120090.0,117301.0,118755.99,14558.75083,-0.009990711471907332,0.011086466089672965
2025-07-24,118756.0,119450.0,117103.1,118340.99,15806.89043,-0.0034945605691132364,0.010972004921609027
2025-07-25,118340.98,118451.57,114723.16,117614.31,38406.34873,-0.0061405604262733116,0.01044942554743483
2025-07-26,117614.31,118297.35,117138.38,117919.99,6991.67206,0.0025990034716014687,0.010503958902806532
2025-07-27,117919.99,119766.65,117825.5,119415.55,9328.30919,0.01268283689644134,0.011179935391653009
2025-07-28,119415.56,119800.0,117427.5,118062.32,13961.74754,-0.011332108758030257,0.012389938569715
2025-07-29,118062.32,119273.36,116950.75,117950.76,15137.93445,-0.0009449246804570377,0.00823798109790489
2025-07-30,117950.75,118792.0,115796.23,117840.3,15586.73631,-0.000936492482117024,0.007522573669403962
2025-07-31,117840.29,118922.45,115500.0,115764.08,17010.0073,-0.017618930026484958,0.009821011792600514
2025-08-01,115764.07,116052.0,112722.58,113297.93,24487.10206,-0.021303240176054672,0.012027891000367583
2025-08-02,113297.92,114063.49,112003.0,112546.35,11507.33428,-0.00663366047376146,0.011517213423795964
2025-08-03,112546.35,114799.97,111920.0,114208.8,7397.76046,0.014771247579330682,0.01211121296293044
2025-08-04,114208.81,115720.0,114107.6,115055.03,9667.67916,0.00740949909288946,0.012858157312135457
2025-08-05,115055.03,115127.81,112650.0,114129.75,12042.79078,-0.008042064740672372,0.01289292811556042
2025-08-06,114129.75,115716.0,113355.13,114992.27,9761.15318,0.007557363439418818,0.013673649337173648
2025-08-07,114992.27,117621.0,114259.0,117472.01,13468.56263,0.021564406024856986,0.014855928230740025
2025-08-08,117472.02,117630.0,115878.71,116674.74,10045.31278,-0.006786893320374743,0.011710160649400597
2025-08-09,116674.74,117944.05,116299.13,116462.25,9514.13144,-0.0018212168289383213,0.011088587669818956
2025-08-10,116462.25,119311.11,116460.63,119294.01,14322.77073,0.024314831629991707,0.012930987633513337
2025-08-11,119294.27,122335.16,118050.11,118686.0,26494.33429,-0.005096735368355865,0.013600957668775325
